price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,sqft_living_norm,house_age,age_category
1000000.0,4.0,1.75,1780.0,11436.0,1.0,0,0,5,9,1780,0,1967,0,2100,12052,0.12670068027210885,47,Old
561000.0,3.0,2.5,2120.0,5277.0,2.0,0,0,3,7,2120,0,2005,0,2370,5257,0.15561224489795916,10,New
245000.0,2.0,1.0,1500.0,6685.0,1.0,0,0,3,7,1190,310,1926,0,1420,6561,0.10289115646258504,88,Old
845000.0,4.0,3.0,2390.0,4000.0,1.5,0,0,5,8,1460,930,1931,0,1670,4000,0.17857142857142855,83,Old
314500.0,4.0,2.5,2390.0,9600.0,2.0,0,0,3,7,2390,0,1996,0,1900,9603,0.17857142857142855,18,Middle-Aged
650000.0,3.0,1.75,2920.0,7620.0,1.0,0,0,4,8,1620,1300,1981,0,2890,9609,0.2236394557823129,33,Middle-Aged
298000.0,2.0,2.25,850.0,5000.0,1.0,0,0,3,5,850,0,1907,0,910,4815,0.047619047619047616,108,Old
500000.0,2.0,1.0,930.0,3200.0,1.0,0,0,3,7,930,0,1904,0,1690,3840,0.054421768707482984,111,Old
870000.0,4.0,2.5,3340.0,12248.0,2.0,0,1,3,9,2470,870,1998,0,2110,5679,0.2593537414965986,16,Middle-Aged
299000.0,2.0,1.0,710.0,6732.0,1.0,0,0,5,6,710,0,1942,0,710,6720,0.03571428571428571,73,Old
527000.0,3.0,2.25,2240.0,6450.0,1.0,0,0,3,7,1440,800,1979,0,1390,6450,0.16581632653061223,35,Middle-Aged
420000.0,3.0,2.25,1060.0,7638.0,1.0,0,0,5,7,1060,0,1966,0,1470,8097,0.06547619047619047,48,Old
290000.0,3.0,2.5,2360.0,8764.0,2.0,0,0,3,8,2360,0,1991,0,2360,8746,0.17602040816326528,24,Middle-Aged
1662000.0,4.0,2.75,3520.0,19200.0,1.0,1,4,4,9,1950,1570,1951,0,2450,7000,0.27465986394557823,63,Old
499990.0,3.0,1.75,1730.0,9334.0,1.0,0,0,3,8,1220,510,1977,0,2020,10000,0.12244897959183673,37,Middle-Aged
315000.0,3.0,1.75,1170.0,4000.0,1.0,0,0,3,6,720,450,1943,2013,1130,4000,0.07482993197278912,71,Old
425000.0,4.0,2.25,3680.0,26266.0,2.0,0,0,4,9,3680,0,1981,0,2340,19939,0.28826530612244894,33,Middle-Aged
630000.0,3.0,2.5,1920.0,46609.0,2.0,0,0,3,9,2900,0,1987,0,2570,42188,0.13860544217687074,28,Middle-Aged
365000.0,3.0,1.75,1290.0,7205.0,1.5,0,0,3,7,1290,0,1971,0,1340,7214,0.08503401360544217,43,Old
774000.0,4.0,2.25,2010.0,7000.0,2.0,0,0,5,8,2010,0,1901,0,1420,4400,0.14625850340136054,113,Old
368888.0,3.0,1.5,1490.0,12186.0,1.0,0,0,4,7,1490,0,1950,0,1180,14285,0.10204081632653061,65,Old
339500.0,4.0,2.5,1930.0,7862.0,2.0,0,0,3,7,1930,0,1994,0,1640,9145,0.13945578231292516,20,Middle-Aged
344950.0,4.0,1.75,2240.0,7500.0,1.0,0,0,4,7,1120,1120,1956,0,1440,7500,0.16581632653061223,58,Old
450000.0,3.0,2.0,2320.0,17688.0,1.0,0,0,3,8,2320,0,1952,1994,1610,14482,0.17261904761904762,62,Old
814950.0,4.0,2.75,2990.0,6626.0,2.0,0,0,3,9,2990,0,2014,0,2910,5533,0.22959183673469385,0,New
299900.0,4.0,2.5,2200.0,5730.0,2.0,0,0,3,8,2200,0,2003,0,2200,5772,0.16241496598639454,11,Middle-Aged
315000.0,3.0,2.0,1500.0,7828.0,1.0,0,0,4,7,1500,0,1967,0,1500,7700,0.10289115646258504,48,Old
880000.0,3.0,1.75,3860.0,9000.0,1.0,0,2,3,9,1930,1930,1970,0,2960,9000,0.30357142857142855,44,Old
195000.0,3.0,1.5,1430.0,5200.0,1.0,0,0,4,7,1030,400,1977,0,1190,5200,0.09693877551020408,37,Middle-Aged
910000.0,5.0,2.75,1920.0,8279.0,2.0,0,0,3,9,3750,0,2001,0,3450,8279,0.13860544217687074,13,Middle-Aged
540000.0,5.0,2.5,3100.0,7620.0,2.0,0,0,3,8,3100,0,2002,0,2840,10189,0.23894557823129248,12,Middle-Aged
306000.0,3.0,2.5,1870.0,5874.0,2.0,0,0,3,7,1870,0,2005,0,2090,4060,0.13435374149659862,9,New
272000.0,4.0,2.25,2040.0,7600.0,1.0,0,0,4,8,1580,460,1978,0,2130,7200,0.1488095238095238,36,Middle-Aged
1295000.0,5.0,3.5,3700.0,8504.0,2.0,0,0,3,8,2750,950,1950,2014,2370,6246,0.2899659863945578,64,Old
450000.0,3.0,1.75,3150.0,9258.0,1.0,0,1,3,8,2370,780,1970,0,2740,10274,0.24319727891156462,44,Old
450000.0,3.0,2.5,1990.0,12793.0,2.0,0,0,3,8,1990,0,1993,0,2290,9035,0.1445578231292517,21,Middle-Aged
310000.0,4.0,1.0,1740.0,11075.0,1.5,0,0,3,7,1740,0,1965,0,1580,7684,0.12329931972789115,49,Old
530000.0,2.0,2.25,2080.0,11285.0,1.0,0,0,4,8,1180,900,1954,0,2590,13048,0.15221088435374147,61,Old
435000.0,4.0,2.5,2060.0,10125.0,2.0,0,0,4,7,1560,500,1979,0,1760,9876,0.15051020408163265,36,Middle-Aged
485000.0,3.0,2.0,1590.0,11222.0,1.0,0,0,4,7,1590,0,1948,0,2160,16300,0.11054421768707481,67,Old
690000.0,3.0,1.5,1760.0,4000.0,2.0,0,0,3,8,1760,0,1922,0,1760,4000,0.125,92,Old
305000.0,4.0,2.5,1620.0,4000.0,2.0,0,0,3,7,1620,0,2008,0,1580,3780,0.11309523809523808,7,New
300000.0,3.0,1.75,1210.0,7000.0,1.0,0,0,3,7,1210,0,1975,0,1670,7000,0.07823129251700679,39,Middle-Aged
289950.0,4.0,2.25,2040.0,7620.0,1.0,0,0,3,8,1490,550,1993,0,2020,6118,0.1488095238095238,22,Middle-Aged
575000.0,3.0,2.5,2270.0,9600.0,2.0,0,0,3,9,2270,0,1990,0,2580,9617,0.1683673469387755,24,Middle-Aged
1820000.0,4.0,4.5,6640.0,53330.0,2.0,0,0,3,12,6640,0,1993,0,4620,68625,0.5399659863945578,21,Middle-Aged
219000.0,3.0,1.5,1060.0,9600.0,1.0,0,0,4,7,1060,0,1962,0,1440,9600,0.06547619047619047,52,Old
265000.0,4.0,3.0,1940.0,8170.0,1.0,0,0,4,7,1940,0,1948,0,1310,8169,0.14030612244897958,66,Old
1105000.0,5.0,3.25,3070.0,5000.0,2.0,0,0,3,9,2050,1020,2006,0,2070,5000,0.23639455782312924,8,New
200000.0,3.0,1.0,930.0,7590.0,1.0,0,0,3,6,820,110,1943,0,1220,7590,0.054421768707482984,72,Old
545000.0,4.0,2.75,2180.0,8480.0,1.0,0,3,4,7,1210,970,1959,0,2240,8497,0.1607142857142857,56,Old
378000.0,3.0,2.5,2130.0,8404.0,2.0,0,0,3,8,2130,0,1991,0,2130,8404,0.15646258503401358,24,Middle-Aged
388000.0,2.0,1.75,800.0,4800.0,1.0,0,0,4,6,800,0,1922,0,1090,5000,0.0433673469387755,93,Old
425000.0,4.0,2.25,2200.0,8384.0,1.0,0,0,3,7,1250,950,1959,0,1750,8384,0.16241496598639454,55,Old
536000.0,2.0,1.5,1130.0,746.0,2.0,0,0,3,8,1030,100,2009,0,1520,1519,0.07142857142857142,5,New
1175000.0,3.0,2.5,1970.0,23180.0,1.0,1,4,3,8,1100,870,1937,1998,3030,34689,0.14285714285714285,77,Old
629950.0,3.0,2.25,1680.0,1620.0,2.0,0,0,3,9,1120,560,2014,0,1610,1618,0.11819727891156462,1,New
465000.0,3.0,1.75,1470.0,7620.0,1.0,0,0,3,7,980,490,1955,0,1970,6138,0.10034013605442176,59,Old
545000.0,4.0,2.25,2390.0,40510.0,1.0,0,0,4,8,2390,0,1969,0,3200,36989,0.17857142857142855,45,Old
592000.0,4.0,2.5,2300.0,11165.0,2.0,0,0,4,8,2300,0,1979,0,2170,11165,0.17091836734693877,36,Middle-Aged
446000.0,4.0,2.0,2280.0,43692.0,1.0,0,0,3,7,1140,1140,1957,1984,2580,37938,0.16921768707482993,57,Old
375000.0,3.0,2.5,1330.0,816.0,3.0,0,0,3,8,1330,0,2004,0,1330,1113,0.08843537414965985,10,New
632500.0,5.0,2.5,2640.0,7096.0,2.0,0,0,3,7,2640,0,2003,0,2640,4850,0.1998299319727891,11,Middle-Aged
459950.0,4.0,1.75,2430.0,9747.0,1.0,0,0,3,8,1780,650,1974,0,2340,10296,0.18197278911564624,40,Middle-Aged
485000.0,4.0,2.5,2470.0,35073.0,2.0,0,0,3,9,2470,0,1989,0,2990,35259,0.18537414965986393,25,Middle-Aged
255000.0,3.0,1.0,1440.0,11330.0,1.0,0,0,3,7,1440,0,1965,0,1580,10100,0.0977891156462585,50,Old
251750.0,3.0,2.0,1320.0,7200.0,1.0,0,0,5,7,1320,0,1975,0,1540,7200,0.08758503401360543,39,Middle-Aged
725000.0,3.0,2.5,2810.0,6300.0,2.0,0,0,3,8,2810,0,2001,0,2860,6630,0.21428571428571427,14,Middle-Aged
460000.0,3.0,3.25,1370.0,1194.0,3.0,0,0,3,8,1370,0,2005,0,1320,1217,0.09183673469387754,9,New
625000.0,3.0,2.5,2000.0,6341.0,1.0,0,0,5,8,1040,960,1981,0,2030,6341,0.14540816326530612,33,Middle-Aged
530000.0,3.0,1.75,1980.0,6760.0,1.0,0,0,4,8,1980,0,1973,0,2120,7280,0.14370748299319727,41,Old
394950.0,3.0,2.5,2050.0,8172.0,2.0,0,0,3,8,2050,0,2002,0,2140,5664,0.14965986394557823,13,Middle-Aged
324950.0,4.0,1.75,1920.0,9240.0,1.0,0,0,3,7,1160,1160,1959,2014,2130,7320,0.13860544217687074,55,Old
330000.0,3.0,2.25,1960.0,1985.0,2.0,0,0,3,7,1750,210,2003,0,1760,1985,0.14200680272108843,12,Middle-Aged
220000.0,4.0,1.75,1910.0,8171.0,1.0,0,0,3,7,1910,0,1986,0,1910,7542,0.1377551020408163,29,Middle-Aged
685000.0,3.0,3.25,2030.0,11070.0,2.0,0,0,4,8,2030,0,1980,0,2450,11070,0.14795918367346939,34,Middle-Aged
500000.0,3.0,2.25,2210.0,7680.0,1.0,0,2,3,8,1730,480,1972,0,2390,7680,0.16326530612244897,43,Old
368000.0,4.0,2.75,2610.0,9426.0,1.0,0,0,3,7,1360,1250,1965,0,1600,9426,0.19727891156462585,49,Old
825000.0,3.0,2.25,2520.0,7975.0,2.0,0,0,4,9,1550,970,1990,0,2520,9900,0.18962585034013604,24,Middle-Aged
660000.0,6.0,1.75,1840.0,2774.0,1.0,0,0,3,7,1060,780,1900,0,1680,4292,0.13180272108843535,114,Old
253000.0,3.0,1.75,1570.0,7416.0,1.0,0,0,4,7,1570,0,1971,0,1900,7416,0.10884353741496597,43,Old
392500.0,4.0,2.75,2400.0,19923.0,1.0,0,0,5,7,1320,1080,1953,0,2470,10736,0.17942176870748297,62,Old
605000.0,3.0,1.75,1930.0,5400.0,2.0,0,2,3,9,1930,0,1978,0,2100,6840,0.13945578231292516,37,Middle-Aged
215000.0,3.0,1.0,1160.0,10384.0,1.0,0,0,4,6,1160,0,1969,0,1200,9880,0.07397959183673469,45,Old
650000.0,4.0,2.5,2820.0,15000.0,2.0,0,0,4,9,2820,0,1985,0,2440,15000,0.2151360544217687,29,Middle-Aged
877500.0,4.0,2.0,3060.0,8000.0,2.0,0,0,4,8,2040,1020,1922,0,2730,5800,0.2355442176870748,93,Old
232500.0,3.0,1.0,1320.0,8450.0,1.0,0,0,3,6,880,440,1961,0,1320,8450,0.08758503401360543,53,Old
234000.0,2.0,2.0,1200.0,3624.0,2.0,0,0,3,6,1200,0,2003,0,1360,2693,0.07738095238095237,11,Middle-Aged
380000.0,3.0,1.75,1920.0,104108.0,1.0,0,0,3,7,1250,310,1970,0,2000,110957,0.13860544217687074,45,Old
420000.0,5.0,2.25,3070.0,64033.0,1.0,0,0,3,9,2730,340,1983,0,1560,28260,0.23639455782312924,31,Middle-Aged
399950.0,3.0,1.0,1040.0,9600.0,1.0,0,0,3,7,1040,0,1978,0,1370,10889,0.06377551020408162,36,Middle-Aged
256750.0,3.0,2.5,1990.0,8991.0,1.0,0,0,3,7,1570,420,1969,0,1920,8991,0.1445578231292517,45,Old
535000.0,3.0,2.5,1920.0,9626.0,2.0,0,0,3,8,1690,0,1984,0,1860,8958,0.13860544217687074,30,Middle-Aged
515000.0,3.0,2.0,1810.0,2738.0,2.0,0,0,4,9,1810,0,1979,0,1760,2754,0.12925170068027209,35,Middle-Aged
770000.0,4.0,1.75,2520.0,8442.0,1.0,0,0,4,7,1640,880,1953,0,2110,8442,0.18962585034013604,62,Old
256000.0,3.0,2.5,1920.0,7620.0,1.0,0,0,3,7,1090,480,1996,0,1570,5150,0.13860544217687074,19,Middle-Aged
489900.0,3.0,1.0,1680.0,8910.0,1.0,0,0,4,7,1680,0,1940,0,1620,7182,0.11819727891156462,74,Old
165000.0,3.0,1.5,1250.0,7200.0,1.0,0,0,4,7,1250,0,1978,0,1250,7560,0.08163265306122448,36,Middle-Aged
220000.0,3.0,1.5,1920.0,7742.0,1.0,0,0,4,7,1280,0,1962,0,1450,8316,0.13860544217687074,53,Old
575000.0,4.0,2.5,4620.0,20793.0,2.0,0,0,4,11,4620,0,1991,0,3640,20793,0.3681972789115646,23,Middle-Aged
375000.0,3.0,2.5,1580.0,5725.0,2.0,0,0,3,7,1580,0,2004,0,1510,5725,0.10969387755102039,10,New
422250.0,3.0,1.75,1650.0,7145.0,2.0,0,0,5,8,1300,350,1977,0,1760,7206,0.11564625850340135,38,Middle-Aged
420000.0,3.0,1.75,1660.0,9600.0,1.0,0,0,3,8,1380,280,1981,0,2030,9500,0.11649659863945577,33,Middle-Aged
608000.0,4.0,2.5,2410.0,7620.0,2.0,0,0,3,8,2410,0,1993,0,2350,7140,0.1802721088435374,21,Middle-Aged
620000.0,3.0,2.25,1720.0,4000.0,1.5,0,0,4,7,1450,270,1921,0,1410,4000,0.12159863945578231,93,Old
850000.0,3.0,2.5,3120.0,12406.0,2.0,0,2,3,9,1940,1180,1983,0,3240,13141,0.24064625850340132,32,Middle-Aged
463000.0,4.0,2.5,2680.0,9928.0,1.0,0,0,4,8,1340,1340,1974,0,2180,10478,0.20323129251700678,41,Old
750000.0,5.0,1.75,2640.0,13290.0,1.0,1,4,4,8,1400,1240,1954,0,2400,11942,0.1998299319727891,61,Old
1070000.0,3.0,3.25,3730.0,13264.0,2.0,0,0,3,9,3730,0,1989,0,3730,14933,0.2925170068027211,26,Middle-Aged
290000.0,3.0,2.0,1700.0,6498.0,1.0,0,0,3,7,1700,0,1986,0,1700,6654,0.11989795918367346,28,Middle-Aged
525000.0,4.0,1.75,2280.0,5959.0,1.0,0,0,3,7,1250,1030,1947,0,1640,5911,0.16921768707482993,67,Old
319000.0,3.0,2.25,1220.0,2980.0,2.0,0,0,3,7,1220,0,1986,0,1220,2140,0.07908163265306122,29,Middle-Aged
592500.0,6.0,4.5,1920.0,8504.0,2.0,0,0,3,7,3500,0,1980,0,1550,8460,0.13860544217687074,35,Middle-Aged
350000.0,3.0,2.5,2010.0,14298.0,2.0,0,0,3,7,2010,0,1977,0,2010,14298,0.14625850340136054,37,Middle-Aged
454900.0,3.0,1.75,2130.0,7620.0,1.0,0,0,4,8,1430,700,1973,0,2130,11250,0.15646258503401358,42,Old
272000.0,4.0,2.25,1800.0,9018.0,2.0,0,0,3,7,1800,0,1992,0,1670,9380,0.12840136054421766,23,Middle-Aged
357500.0,3.0,1.0,1070.0,10125.0,1.0,0,0,3,7,1070,0,1961,0,1540,10200,0.06632653061224489,53,Old
285000.0,3.0,1.75,1020.0,5000.0,1.0,0,0,5,6,1020,0,1954,0,1360,5000,0.06207482993197279,60,Old
280000.0,4.0,2.0,1600.0,6861.0,1.0,0,0,3,7,1600,0,1994,0,1870,7455,0.11139455782312924,21,Middle-Aged
477000.0,4.0,1.5,1380.0,7800.0,1.0,0,0,3,7,1080,300,1928,0,1770,7503,0.09268707482993196,86,Old
750000.0,3.0,2.25,3270.0,168000.0,2.0,0,0,4,10,3270,0,1982,0,3220,7963,0.2534013605442177,32,Middle-Aged
595000.0,4.0,2.5,2100.0,3125.0,2.0,0,2,3,7,1400,700,1907,1993,2060,5040,0.15391156462585032,107,Old
525000.0,3.0,2.25,2110.0,2850.0,3.0,0,0,3,8,2110,0,2001,0,1340,5001,0.15476190476190474,13,Middle-Aged
319000.0,3.0,1.75,1640.0,53400.0,1.0,0,0,4,7,1640,0,1966,0,1850,380279,0.11479591836734693,48,Old
225000.0,3.0,2.0,1320.0,5665.0,1.0,0,0,3,7,1320,0,1986,0,1336,7080,0.08758503401360543,28,Middle-Aged
485000.0,4.0,2.5,2420.0,10603.0,1.0,0,0,5,7,1210,1210,1958,0,1750,10800,0.18112244897959182,56,Old
341000.0,3.0,1.0,1390.0,4814.0,1.5,0,0,3,6,1390,0,1908,0,1730,3990,0.09353741496598639,106,Old
674000.0,3.0,3.25,2320.0,6744.0,2.0,0,0,3,9,1930,390,2014,0,1700,6744,0.17261904761904762,1,New
442250.0,3.0,2.5,2170.0,7620.0,2.0,0,0,3,8,2170,0,2003,0,2240,6733,0.15986394557823128,12,Middle-Aged
591000.0,4.0,2.25,2710.0,38180.0,2.0,0,0,4,8,2710,0,1977,0,2590,38180,0.20578231292517005,37,Middle-Aged
276000.0,3.0,2.0,1450.0,8928.0,1.0,0,0,3,7,1450,0,1998,0,2050,8523,0.09863945578231292,16,Middle-Aged
394000.0,3.0,2.5,1370.0,4400.0,1.0,0,0,3,8,1370,0,1988,0,1630,4400,0.09183673469387754,26,Middle-Aged
355000.0,3.0,2.5,1810.0,7620.0,1.0,0,0,3,7,1070,740,2001,0,1740,3720,0.12925170068027209,13,Middle-Aged
260000.0,3.0,2.5,1420.0,14850.0,1.0,0,0,4,7,1020,400,1963,0,2060,8800,0.09608843537414966,51,Old
300000.0,3.0,2.25,1920.0,9620.0,1.0,0,0,3,8,1340,750,1987,0,2150,9660,0.13860544217687074,27,Middle-Aged
209000.0,3.0,1.0,1330.0,6900.0,1.0,0,0,3,7,1330,0,1976,0,1530,7000,0.08843537414965985,38,Middle-Aged
344950.0,3.0,2.0,1330.0,7419.0,1.0,0,0,3,7,1330,0,1985,0,1330,7297,0.08843537414965985,29,Middle-Aged
230000.0,5.0,2.0,1910.0,7200.0,1.0,0,0,4,6,1110,800,1951,0,1150,5948,0.1377551020408163,63,Old
336950.0,3.0,1.75,2310.0,7680.0,1.0,0,0,4,8,1410,900,1978,0,2080,7680,0.1717687074829932,37,Middle-Aged
700000.0,3.0,2.75,2500.0,7378.0,1.0,0,0,5,7,1390,1110,1948,0,2040,7140,0.1879251700680272,66,Old
230000.0,3.0,2.0,1310.0,7332.0,1.0,0,0,3,7,1310,0,1987,0,1530,7362,0.08673469387755102,27,Middle-Aged
443500.0,4.0,2.5,2040.0,21781.0,2.0,0,0,3,8,2040,0,1994,0,2410,21781,0.1488095238095238,20,Middle-Aged
595000.0,3.0,2.25,2400.0,16301.0,1.0,0,0,3,8,1400,1000,1962,0,1720,9828,0.17942176870748297,52,Old
470000.0,3.0,1.0,1400.0,4914.0,1.5,0,0,3,7,1400,0,1929,0,1400,3744,0.09438775510204081,85,Old
600000.0,4.0,1.75,1700.0,7800.0,1.0,0,0,4,8,1700,0,1975,0,2430,8342,0.11989795918367346,39,Middle-Aged
1381000.0,4.0,3.75,3160.0,9525.0,2.5,0,0,3,10,3160,0,1997,0,2400,9525,0.244047619047619,17,Middle-Aged
427800.0,3.0,1.75,1340.0,13241.0,1.0,0,2,3,7,1340,0,1985,0,2090,9704,0.08928571428571427,29,Middle-Aged
445000.0,4.0,2.0,1470.0,8395.0,1.0,0,0,4,7,1470,0,1965,0,1760,7976,0.10034013605442176,49,Old
382000.0,3.0,1.75,1790.0,7679.0,1.0,0,0,4,7,1790,0,1953,0,1560,7680,0.12755102040816327,61,Old
577000.0,3.0,1.5,1560.0,20251.0,1.0,0,0,5,7,1200,360,1989,0,1560,19119,0.10799319727891155,25,Middle-Aged
427000.0,3.0,2.5,2620.0,108464.0,2.0,0,0,4,8,2620,0,1990,0,3190,105850,0.19812925170068027,25,Middle-Aged
255000.0,3.0,1.0,1580.0,8206.0,1.0,0,0,3,7,1100,480,1962,0,1600,8196,0.10969387755102039,52,Old
240000.0,3.0,1.0,1920.0,10000.0,1.0,0,0,3,6,1090,0,1961,0,1040,7500,0.13860544217687074,53,Old
1234580.0,5.0,2.25,3240.0,6551.0,1.5,0,4,4,9,2500,740,1939,0,2740,9300,0.2508503401360544,75,Old
435000.0,4.0,1.75,2520.0,7200.0,1.0,0,2,5,7,1260,1260,1955,0,2360,7300,0.18962585034013604,60,Old
1450000.0,3.0,1.75,2230.0,7620.0,1.0,0,0,3,9,2230,0,1949,0,2230,11900,0.1649659863945578,66,Old
425000.0,4.0,3.0,2430.0,5502.0,2.0,0,0,3,8,2430,0,2002,0,2000,5702,0.18197278911564624,13,Middle-Aged
393000.0,2.0,1.0,1020.0,4200.0,1.0,0,0,5,6,1020,0,1923,0,1660,4200,0.06207482993197279,91,Old
264950.0,4.0,1.0,1810.0,7500.0,1.0,0,0,2,7,1410,400,1959,0,1250,6255,0.12925170068027209,55,Old
746500.0,4.0,2.5,3460.0,7620.0,2.0,0,0,3,10,3460,0,1987,0,3140,10631,0.2695578231292517,28,Middle-Aged
450000.0,3.0,1.0,2020.0,8100.0,1.0,0,0,3,7,1170,850,1956,0,1480,7620,0.14710884353741496,58,Old
229950.0,3.0,2.0,1410.0,7466.0,1.0,0,0,3,7,1410,0,1983,0,1410,7610,0.09523809523809523,31,Middle-Aged
425000.0,2.0,1.0,750.0,4000.0,1.0,0,0,2,6,750,0,1933,0,1160,4000,0.0391156462585034,82,Old
2555000.0,4.0,2.5,5300.0,26211.0,2.0,1,2,2,10,4570,730,1923,0,3890,19281,0.42602040816326525,91,Old
1400000.0,4.0,3.5,4380.0,66613.0,1.5,0,0,3,11,4380,0,1993,0,4010,70109,0.3477891156462585,22,Middle-Aged
753000.0,3.0,2.25,2290.0,9047.0,2.0,0,0,4,8,2290,0,1984,0,2120,9275,0.17006802721088435,30,Middle-Aged
310000.0,2.0,1.0,720.0,5750.0,1.0,0,0,2,6,720,0,1943,0,980,6125,0.036564625850340135,71,Old
395000.0,2.0,1.0,1200.0,6014.0,1.0,0,0,4,6,600,600,1949,0,1270,4652,0.07738095238095237,65,Old
725000.0,3.0,2.5,2620.0,28703.0,1.0,0,0,3,10,2620,0,1985,0,2950,30290,0.19812925170068027,29,Middle-Aged
295000.0,4.0,3.0,2120.0,7650.0,2.0,0,0,3,8,2120,0,1964,0,2260,7885,0.15561224489795916,50,Old
225000.0,3.0,1.75,1580.0,8820.0,1.0,0,0,4,7,1580,0,1967,0,1280,8500,0.10969387755102039,47,Old
1699000.0,3.0,3.25,4160.0,35153.0,3.0,0,2,3,12,3690,470,2001,0,3290,11533,0.3290816326530612,13,Middle-Aged
431000.0,3.0,2.25,1830.0,8831.0,1.0,0,0,3,7,1460,370,1979,0,2330,8064,0.13095238095238093,36,Middle-Aged
358500.0,3.0,2.5,2000.0,8057.0,1.0,0,0,3,8,1360,640,1998,0,2530,8964,0.14540816326530612,17,Middle-Aged
595000.0,2.0,1.0,980.0,3600.0,1.0,0,0,3,6,980,0,1907,0,1690,3600,0.0586734693877551,108,Old
468000.0,4.0,2.25,3040.0,20682.0,2.0,0,0,3,7,3040,0,2000,0,2670,9742,0.233843537414966,15,Middle-Aged
260000.0,4.0,1.0,1920.0,8100.0,1.0,0,0,4,7,1020,720,1962,0,1600,8949,0.13860544217687074,52,Old
375000.0,3.0,2.0,1450.0,7300.0,1.5,0,0,5,7,1450,0,1955,0,1660,9069,0.09863945578231292,59,Old
295000.0,3.0,2.5,1560.0,4200.0,2.0,0,0,3,7,1560,0,2003,0,1560,4200,0.10799319727891155,11,Middle-Aged
403900.0,4.0,2.5,2050.0,7620.0,1.0,0,2,4,8,1690,360,1986,0,2190,8912,0.14965986394557823,28,Middle-Aged
269950.0,3.0,2.25,1760.0,12823.0,1.0,0,0,4,7,1460,300,1956,0,1450,10800,0.125,58,Old
640000.0,3.0,3.5,1740.0,1975.0,2.0,0,3,3,8,1310,430,1998,0,1740,1975,0.12329931972789115,17,Middle-Aged
221000.0,3.0,1.0,910.0,8789.0,1.0,0,0,3,7,910,0,1966,0,1160,8789,0.05272108843537414,48,Old
255000.0,3.0,1.75,1920.0,7532.0,1.0,0,0,3,7,1700,0,1987,0,1690,7405,0.13860544217687074,27,Middle-Aged
300000.0,4.0,2.5,2620.0,7620.0,2.0,0,0,3,7,2620,0,2008,0,2250,4500,0.19812925170068027,6,New
270000.0,3.0,2.25,1500.0,7410.0,1.0,0,0,4,7,1500,0,1973,0,1750,7990,0.10289115646258504,42,Old
575000.0,4.0,1.75,1630.0,5750.0,1.0,0,0,3,7,1160,470,1947,0,1640,5750,0.1139455782312925,68,Old
246900.0,3.0,1.5,1370.0,9800.0,1.0,0,0,5,7,1370,0,1968,0,1370,9800,0.09183673469387754,47,Old
635000.0,2.0,2.5,1390.0,1132.0,2.0,0,0,3,8,1130,260,2006,0,1400,1237,0.09353741496598639,9,New
450000.0,3.0,2.0,1920.0,67756.0,1.0,0,0,3,7,1540,0,1900,1973,2060,67756,0.13860544217687074,115,Old
215000.0,3.0,1.0,1190.0,7500.0,1.0,0,0,5,7,1190,0,1968,0,1200,9750,0.07653061224489795,46,Old
785000.0,3.0,3.5,4500.0,21870.0,2.0,0,0,3,10,4500,0,2004,0,4670,23058,0.35799319727891155,10,New
522500.0,4.0,3.0,2370.0,8154.0,1.0,0,0,3,7,1380,990,1977,0,2100,8148,0.1768707482993197,38,Middle-Aged
150000.0,2.0,1.5,1360.0,1934.0,2.0,0,0,4,7,1360,0,1978,0,1360,1898,0.09098639455782312,36,Middle-Aged
199950.0,3.0,1.75,870.0,18537.0,1.0,0,0,4,6,870,0,1946,0,1300,22800,0.04931972789115646,68,Old
3000000.0,4.0,4.25,4850.0,12445.0,2.0,1,4,5,10,3850,1000,1989,0,3350,12210,0.3877551020408163,25,Middle-Aged
379900.0,3.0,2.0,3110.0,44967.0,2.0,0,0,3,9,3020,90,1999,0,2150,44967,0.23979591836734693,15,Middle-Aged
950000.0,4.0,2.5,3700.0,7051.0,2.0,0,0,3,11,3700,0,2006,0,3580,6175,0.2899659863945578,8,New
865000.0,6.0,2.75,3500.0,5150.0,2.0,0,0,5,8,2430,1070,1909,0,1430,3860,0.2729591836734694,105,Old
785000.0,3.0,1.75,1670.0,9600.0,1.0,0,0,5,8,1670,0,1961,0,1900,9600,0.1173469387755102,53,Old
245700.0,3.0,2.25,1640.0,8400.0,1.0,0,0,3,8,1180,460,1968,0,1600,8120,0.11479591836734693,46,Old
951000.0,3.0,2.25,3400.0,12825.0,1.0,0,1,3,9,3400,0,1961,0,2510,11574,0.26445578231292516,54,Old
499950.0,3.0,1.75,2060.0,3500.0,1.0,0,0,5,7,1030,1030,1951,0,1110,6000,0.15051020408163265,64,Old
257000.0,3.0,2.25,1330.0,36537.0,1.0,0,0,4,7,1330,0,1989,0,1650,35100,0.08843537414965985,26,Middle-Aged
549000.0,3.0,2.0,2330.0,3600.0,1.5,0,0,4,7,1580,750,1900,0,1750,3600,0.17346938775510204,114,Old
1600000.0,3.0,2.75,3040.0,21052.0,2.0,0,0,4,10,3040,0,1980,0,2950,21052,0.233843537414966,35,Middle-Aged
